datetime,ODBAsum_mean,cow_sum_mean,dog_sum_mean,sheep_sum_mean
24/1/17 2:45,111041,40139,9466,61433
24/1/17 3:00,109974,39830,9657,60487
24/1/17 3:15,104597,46465,9497,48635
24/1/17 3:30,83351,37559,9713,36081
24/1/17 3:45,86443,39823,10528,36092
24/1/17 4:00,94349,43393,13565,37391
24/1/17 4:15,89984,41332,17328,31324
24/1/17 4:30,91092,50801,11690,28600
24/1/17 4:45,113304,54902,11010,47388
24/1/17 5:00,135593,59387,19768,56440
24/1/17 5:15,121872,49377,15092,57405
24/1/17 5:30,219127,99209,54459,65459
24/1/17 5:45,316875,174677,72402,69797
24/1/17 6:00,251458,167949,31230,52279
24/1/17 6:15,179767,122422,16327,41016
24/1/17 6:30,171457,87457,23980,60021
24/1/17 6:45,236648,81504,79221,75923
24/1/17 7:00,337156,148539,109620,78998
24/1/17 7:15,313815,175153,66237,72427
24/1/17 7:30,304169,202619,41681,59872
24/1/17 7:45,302857,225430,27592,49838
24/1/17 8:00,282925,203784,28434,50707
24/1/17 8:15,284362,205157,19068,60137
24/1/17 8:30,238926,179722,15229,43977
24/1/17 8:45,203466,150051,10702,42713
24/1/17 9:00,195859,119380,10383,66099
24/1/17 9:15,150924,58940,18748,73235
24/1/17 9:30,214631,51638,32406,130588
24/1/17 9:45,271874,59547,26678,185650
24/1/17 10:00,207000,62243,32194,112561
24/1/17 10:15,170815,67626,40593,62598
24/1/17 10:30,199640,79755,46320,73565
24/1/17 10:45,205318,70403,31094,103823
24/1/17 11:00,128405,50230,13606,64567
24/1/17 11:15,119677,48033,13168,58478
24/1/17 11:30,117314,39423,15956,61934
24/1/17 11:45,110929,50856,24827,35244
24/1/17 12:00,156367,43784,69581,42999
24/1/17 12:15,109431,34637,34497,40297
24/1/17 12:30,101265,34126,26710,40427
24/1/17 12:45,115955,49841,19556,46559
24/1/17 13:00,150534,76700,21729,52105
24/1/17 13:15,172850,85371,32128,55352
24/1/17 13:30,151672,66974,12655,72041
24/1/17 13:45,144413,56517,9500,78396
24/1/17 14:00,138598,60480,10001,68116
24/1/17 14:15,123858,52923,14486,56449
24/1/17 14:30,145557,61258,14833,69466
24/1/17 14:45,153721,71033,12625,70064
24/1/17 15:00,170677,94506,10982,65188
24/1/17 15:15,154478,80660,11015,62802
24/1/17 15:30,138764,71471,9818,57476
24/1/17 15:45,170561,82831,12266,75463
24/1/17 16:00,230474,134928,27714,67832
24/1/17 16:15,278125,165490,32037,80599
24/1/17 16:30,343611,159911,30374,153325
24/1/17 16:45,325201,150676,37446,137078
24/1/17 17:00,264232,136227,39104,88903
24/1/17 17:15,286008,183515,30678,71816
24/1/17 17:30,273882,160721,20146,93015
24/1/17 17:45,268839,155488,19691,93662
24/1/17 18:00,287534,199897,36761,50873
24/1/17 18:15,266718,167096,39601,60019
24/1/17 18:30,231168,116695,24634,89838
24/1/17 18:45,181891,85107,25848,70938
24/1/17 19:00,137518,56207,28676,52637
24/1/17 19:15,119008,42466,28870,47671
24/1/17 19:30,124137,49869,22800,51468
24/1/17 19:45,122441,47310,15176,59953
24/1/17 20:00,108033,45924,9628,52481
24/1/17 20:15,116561,59336,11298,45927
24/1/17 20:30,133179,79538,12656,40984
24/1/17 20:45,142330,72608,16942,52781
24/1/17 21:00,138742,65974,25412,47355
24/1/17 21:15,112192,67233,14172,30788
24/1/17 21:30,104424,65832,9550,29039
24/1/17 21:45,96234,58317,9163,28755
24/1/17 22:00,96744,53132,11546,32064
24/1/17 22:15,107440,51979,12731,42729
24/1/17 22:30,96700,38449,9690,48560
24/1/17 22:45,93850,37561,12749,43538
24/1/17 23:00,98644,42207,12101,44334
24/1/17 23:15,91785,48452,10282,33048
24/1/17 23:30,77519,38983,10445,28091
24/1/17 23:45,76877,43237,10275,23364
25/1/17 0:00,136022,83097,14915,38010
25/1/17 0:15,124766,56950,12993,54820
25/1/17 0:30,124407,65766,9533,49107
25/1/17 0:45,137584,71687,9502,56392
25/1/17 1:00,142174,62462,19971,59742
25/1/17 1:15,113543,56356,17647,39539
25/1/17 1:30,99322,48609,9679,41034
25/1/17 1:45,86744,43605,9427,33714
25/1/17 2:00,102601,46194,9342,47066
25/1/17 2:15,97676,46872,9397,41407
25/1/17 2:30,80637,44822,9260,26557
25/1/17 2:45,81733,40639,9265,31827
25/1/17 3:00,86724,43386,9226,34112
25/1/17 3:15,83236,45169,12150,25916
25/1/17 3:30,83841,43566,12099,28177
25/1/17 3:45,101419,42872,9585,48964
25/1/17 4:00,96870,39022,9351,48499
25/1/17 4:15,85612,46882,9325,29406
25/1/17 4:30,96000,52724,10686,32590
25/1/17 4:45,102080,47926,13719,40436
25/1/17 5:00,96077,48132,10140,37806
25/1/17 5:15,115931,58877,12142,44912
25/1/17 5:30,150929,78296,16748,55885
25/1/17 5:45,246531,128890,43960,73682
25/1/17 6:00,279630,186651,41219,51758
25/1/17 6:15,231244,169135,18980,43130
25/1/17 6:30,229056,146893,28163,53999
25/1/17 6:45,205467,103466,39383,62615
25/1/17 7:00,185767,74773,47820,63174
25/1/17 7:15,260485,155888,54986,49614
25/1/17 7:30,289492,190885,46666,51940
25/1/17 7:45,285548,201890,27252,56404
25/1/17 8:00,311757,227798,31971,51988
25/1/17 8:15,277886,171493,37129,69261
25/1/17 8:30,248632,104697,38994,104942
25/1/17 8:45,172190,68396,31518,72278
25/1/17 9:00,146433,48457,42937,55039
25/1/17 9:15,171476,51094,46040,74342
25/1/17 9:30,164512,61369,33787,69354
25/1/17 9:45,188785,41340,10335,137110
25/1/17 10:00,176327,44811,15325,116191
25/1/17 10:15,133843,54097,37067,42679
25/1/17 10:30,110602,50045,30697,29860
25/1/17 10:45,108539,47995,21819,38728
25/1/17 11:00,187318,67153,14402,105766
25/1/17 11:15,273808,77934,10072,185803
25/1/17 11:30,230812,80514,14452,135845
25/1/17 11:45,171060,73611,18736,78712
25/1/17 12:00,149294,70936,25634,52724
25/1/17 12:15,163106,73777,13233,76098
25/1/17 12:30,128528,64023,13404,51101
25/1/17 12:45,113172,51842,11538,49792
25/1/17 13:00,123282,48629,22832,51820
25/1/17 13:15,124454,51012,23257,50185
25/1/17 13:30,146494,70541,18427,57526
25/1/17 13:45,209703,153533,15449,40722
25/1/17 14:00,265654,189596,24408,51650
25/1/17 14:15,255994,167390,18350,70253
25/1/17 14:30,217713,140316,11782,65614
25/1/17 14:45,191420,113673,16193,61555
25/1/17 15:00,163644,103082,14140,46423
25/1/17 15:15,158361,85367,12396,60601
25/1/17 15:30,155377,73283,9725,72370
25/1/17 15:45,167542,71205,17475,78865
25/1/17 16:00,257204,94146,38995,124064
25/1/17 16:15,395006,162236,33597,199175
25/1/17 16:30,319327,162607,23907,132813
25/1/17 16:45,342674,192427,44021,106225
25/1/17 17:00,303292,220400,32367,50526
25/1/17 17:15,243943,195033,14901,34008
25/1/17 17:30,238024,181374,23305,33346
25/1/17 17:45,244253,186620,29957,27675
25/1/17 18:00,321870,229249,38306,54316
25/1/17 18:15,320926,222491,21428,77006
25/1/17 18:30,288421,212348,28102,47971
25/1/17 18:45,287510,196474,55407,35629
25/1/17 19:00,213144,147640,38213,27291
25/1/17 19:15,145603,105684,16722,23199
25/1/17 19:30,123898,71443,17459,34998
25/1/17 19:45,104471,56484,16960,31028
25/1/17 20:00,172146,93465,24755,53925
25/1/17 20:15,184879,98189,17702,68986
25/1/17 20:30,158149,82494,13769,61889
25/1/17 20:45,117081,57158,15087,44837
25/1/17 21:00,108753,55838,16559,36356
25/1/17 21:15,159240,70552,23436,65253
25/1/17 21:30,176624,79450,16861,80315
25/1/17 21:45,139779,62389,9960,67427
25/1/17 22:00,103323,45443,10747,47134
25/1/17 22:15,81463,43774,11910,25777
25/1/17 22:30,174129,68161,19788,86180
25/1/17 22:45,192949,77406,28231,87311
25/1/17 23:00,137120,84237,12904,39979
25/1/17 23:15,145194,93334,9377,42483
25/1/17 23:30,123575,67601,9127,46847
25/1/17 23:45,136598,86886,9779,39933
26/1/17 0:00,87489,45995,10581,30909
26/1/17 0:15,95994,47447,14803,33744
26/1/17 0:30,117527,44955,13089,59483
26/1/17 0:45,103514,45793,12482,45239
26/1/17 1:00,81894,41699,10595,29598
26/1/17 1:15,93751,46717,14885,32148
26/1/17 1:30,114142,60086,12578,41480
26/1/17 1:45,108235,61970,10537,35727
26/1/17 2:00,101249,49730,10182,41334
26/1/17 2:15,118022,48101,10219,59704
26/1/17 2:30,101879,51009,9628,41243
26/1/17 2:45,101970,46143,9216,46610
26/1/17 3:00,101079,43910,12858,44310
26/1/17 3:15,90940,42005,14308,34626
26/1/17 3:30,88602,41880,16399,30322
26/1/17 3:45,82320,45784,11442,25092
26/1/17 4:00,85362,45768,12147,27447
26/1/17 4:15,88931,47209,11175,30548
26/1/17 4:30,94877,49211,9476,36189
26/1/17 4:45,97220,52380,9533,35308
26/1/17 5:00,96222,57389,9640,29193
26/1/17 5:15,116875,67073,22169,27634
26/1/17 5:30,237285,151044,56465,29773
26/1/17 5:45,251708,175237,40553,35922
26/1/17 6:00,240313,150121,27315,62878
26/1/17 6:15,286437,167385,42349,76703
26/1/17 6:30,235185,130216,33573,71397
26/1/17 6:45,263790,135370,52242,76179
26/1/17 7:00,356299,210154,65330,80816
26/1/17 7:15,284798,189370,36295,59135
26/1/17 7:30,296817,233371,21872,41572
26/1/17 7:45,278142,220366,21180,36595
26/1/17 8:00,249218,187614,28246,33357
26/1/17 8:15,237698,152170,43672,41853
26/1/17 8:30,232728,128462,41113,63154
26/1/17 8:45,205418,98197,41353,65869
26/1/17 9:00,161919,87728,12982,61210
26/1/17 9:15,124720,68274,15272,41174
26/1/17 9:30,97296,43603,26811,26883
26/1/17 9:45,112109,48099,34153,29859
26/1/17 10:00,135793,55399,24841,55554
26/1/17 10:15,170395,70853,16575,82965
26/1/17 10:30,203054,93287,14874,94895
26/1/17 10:45,160713,69919,10368,80427
26/1/17 11:00,130540,70302,10936,49304
26/1/17 11:15,136335,66662,38081,31593
26/1/17 11:30,143917,48673,62553,32691
26/1/17 11:45,97962,51512,14791,31657
26/1/17 12:00,155065,70896,17087,67079
26/1/17 12:15,132337,62207,14072,56057
26/1/17 12:30,120172,61221,16308,42644
26/1/17 12:45,96677,51322,14364,30989
26/1/17 13:00,90347,52706,10965,26676
26/1/17 13:15,107520,59293,24286,23938
26/1/17 13:30,173273,105178,38073,30019
26/1/17 13:45,246987,173172,13703,60112
26/1/17 14:00,264394,173285,12560,78549
26/1/17 14:15,318330,155780,14272,148277
26/1/17 14:30,281389,125148,13739,142503
26/1/17 14:45,213444,75783,27775,109885
26/1/17 15:00,225571,71527,36792,117250
26/1/17 15:15,198964,78495,33112,87357
26/1/17 15:30,206257,105472,29881,70904
26/1/17 15:45,290755,188652,24341,77763
26/1/17 16:00,270205,179651,20725,69830
26/1/17 16:15,187377,114827,12010,60540
26/1/17 16:30,179034,99175,10324,69537
26/1/17 16:45,259931,156051,19857,84025
26/1/17 17:00,300143,209029,22477,68638
26/1/17 17:15,242345,165956,20992,55397
26/1/17 17:30,303030,222568,36167,44295
26/1/17 17:45,325820,257468,38272,30079
26/1/17 18:00,355840,240357,77887,37597
26/1/17 18:15,301569,209800,37438,54331
26/1/17 18:30,241959,180597,19072,42290
26/1/17 18:45,196248,149506,12928,33816
26/1/17 19:00,182697,132550,19590,30557
26/1/17 19:15,160974,107197,23101,30676
26/1/17 19:30,113282,69950,13782,29551
26/1/17 19:45,92420,49204,10484,32731
26/1/17 20:00,78944,36780,9884,32281
26/1/17 20:15,74525,35632,9608,29286
26/1/17 20:30,75434,39578,12486,23371
26/1/17 20:45,110735,58270,16555,35912
26/1/17 21:00,147076,83540,11527,52010
26/1/17 21:15,142768,65351,12491,64928
26/1/17 21:30,134907,52386,9540,72980
26/1/17 21:45,130005,52335,16933,60739
26/1/17 22:00,119321,47134,22480,49708
26/1/17 22:15,89556,40279,11527,37749
26/1/17 22:30,81265,40475,9418,31371
26/1/17 22:45,78317,40319,9371,28626
26/1/17 23:00,83767,44987,11332,27450
26/1/17 23:15,136674,77970,14172,44530
26/1/17 23:30,124497,62060,10387,52052
26/1/17 23:45,103727,51747,10050,41933
27/1/17 0:00,120652,42827,9527,68297
27/1/17 0:15,107698,47658,21998,38042
27/1/17 0:30,115713,52139,34120,29451
27/1/17 0:45,79222,41809,9751,27661
27/1/17 1:00,107305,40385,10044,56875
27/1/17 1:15,122397,40316,10406,71677
27/1/17 1:30,121669,51891,9492,60284
27/1/17 1:45,113158,58950,10131,44079
27/1/17 2:00,104516,54892,10034,39589
27/1/17 2:15,86697,47246,10834,28619
27/1/17 2:30,83384,46142,10166,27073
27/1/17 2:45,94111,52275,9826,32010
27/1/17 3:00,103151,60704,9662,32785
27/1/17 3:15,88925,50435,11525,26964
27/1/17 3:30,95333,46202,13721,35411
27/1/17 3:45,128980,67370,12131,49480
27/1/17 4:00,115743,60630,9615,45500
27/1/17 4:15,97803,52115,11181,34504
27/1/17 4:30,104491,54547,11001,38944
27/1/17 4:45,121684,68675,10254,42756
27/1/17 5:00,126866,74783,17315,34772
27/1/17 5:15,114991,66353,18931,29708
27/1/17 5:30,100679,52463,17812,30405
27/1/17 5:45,139563,70045,27623,41895
27/1/17 6:00,248021,140342,59364,48314
27/1/17 6:15,268369,157136,51443,59788
27/1/17 6:30,270492,148028,50266,72198
27/1/17 6:45,222872,108785,37052,77034
27/1/17 7:00,183515,79574,35658,68285
27/1/17 7:15,213087,107909,53243,51933
27/1/17 7:30,272096,183610,43498,44986
27/1/17 7:45,257733,165983,51362,40387
27/1/17 8:00,279083,182430,55028,41625
27/1/17 8:15,274276,157769,46991,69516
27/1/17 8:30,334686,190389,29354,114944
27/1/17 8:45,285517,185639,17251,82626
27/1/17 9:00,269270,169374,18626,81271
27/1/17 9:15,211004,130771,25369,54864
27/1/17 9:30,161293,88683,35113,37497
27/1/17 9:45,129175,84287,14545,30342
27/1/17 10:00,128124,80158,17524,30441
27/1/17 10:15,89957,53155,12414,24388
27/1/17 10:30,98091,53544,9558,34987
27/1/17 10:45,133132,47515,22698,62918
27/1/17 11:00,132596,38846,30550,63199
27/1/17 11:15,121311,46309,33026,41972
27/1/17 11:30,126143,49421,40378,36342
27/1/17 11:45,88018,43551,16045,28422
27/1/17 12:00,99078,53739,16374,28965
27/1/17 12:15,105420,44541,21638,39241
27/1/17 12:30,123065,49686,18605,54775
27/1/17 12:45,113927,51496,21447,40984
27/1/17 13:00,120726,50682,27151,42894
27/1/17 13:15,141497,49431,20542,71528
27/1/17 13:30,165606,63327,21878,80401
27/1/17 13:45,186090,92293,21656,72139
27/1/17 14:00,164215,88789,11967,63459
27/1/17 14:15,141680,58827,9750,73104
27/1/17 14:30,213464,71313,13767,128385
27/1/17 14:45,260544,85473,14254,160818
27/1/17 15:00,237236,94476,10568,132190
27/1/17 15:15,232423,93286,34986,104151
27/1/17 15:30,319353,156024,59776,103552
27/1/17 15:45,302186,173502,41506,87178
27/1/17 16:00,277153,142704,52036,82413
27/1/17 16:15,281918,153293,58750,69874
27/1/17 16:30,272870,192260,16074,64536
27/1/17 16:45,313759,226114,24253,63393
27/1/17 17:00,267656,170714,24761,72180
27/1/17 17:15,291738,188079,35736,67922
27/1/17 17:30,311493,209846,37278,64368
27/1/17 17:45,291697,181633,46872,63192
27/1/17 18:00,301816,198738,58709,44369
27/1/17 18:15,299595,205859,54224,39514
27/1/17 18:30,232419,157795,39710,34913
27/1/17 18:45,191555,119064,35752,36737
27/1/17 19:00,146600,80441,28735,37427
27/1/17 19:15,102835,50607,20073,32153
27/1/17 19:30,120928,49898,18475,52553
27/1/17 19:45,127388,42611,12468,72311
27/1/17 20:00,118358,42547,9657,66153
27/1/17 20:15,98995,44948,9787,44262
27/1/17 20:30,106295,63340,9667,33290
27/1/17 20:45,116046,69763,9399,36884
27/1/17 21:00,122497,57569,9563,55365
27/1/17 21:15,133662,61325,16143,56193
27/1/17 21:30,124269,53484,18487,52298
27/1/17 21:45,125799,57427,9785,58587
27/1/17 22:00,118263,56621,9628,52015
27/1/17 22:15,140885,59732,10012,71143
27/1/17 22:30,140003,64578,9532,65894
27/1/17 22:45,117873,65232,10346,42297
27/1/17 23:00,102465,56686,9991,35789
27/1/17 23:15,94852,48403,9539,36909
27/1/17 23:30,107987,47375,9951,50662
27/1/17 23:45,120459,48584,9907,61968
28/1/17 0:00,110477,55874,9879,44725
28/1/17 0:15,112096,54719,9582,47795
28/1/17 0:30,101063,51468,9333,40263
28/1/17 0:45,106146,60740,9321,36086
28/1/17 1:00,130895,88629,9926,32341
28/1/17 1:15,119258,75691,9872,33698
28/1/17 1:30,108131,68929,9929,29274
28/1/17 1:45,93301,54043,10633,28629
28/1/17 2:00,102881,55767,10244,36869
28/1/17 2:15,115906,66440,11965,37501
28/1/17 2:30,108337,57620,13338,37382
28/1/17 2:45,119798,63374,13843,42580
28/1/17 3:00,113097,69670,11660,31768
28/1/17 3:15,120165,68977,9892,41293
28/1/17 3:30,120622,74008,9402,37212
28/1/17 3:45,98816,60042,9561,29211
28/1/17 4:00,91977,54712,9790,27474
28/1/17 4:15,87755,50316,9513,27926
28/1/17 4:30,86962,44915,11901,30146
28/1/17 4:45,108332,57908,22338,28085
28/1/17 5:00,134706,80891,21559,32254
28/1/17 5:15,144680,87260,19082,38337
28/1/17 5:30,208627,109967,49715,48945
28/1/17 5:45,251072,141633,59678,49761
28/1/17 6:00,256629,158676,52341,45611
28/1/17 6:15,233457,149063,23901,60492
28/1/17 6:30,228005,143851,20265,63887
28/1/17 6:45,205625,123115,23789,58718
28/1/17 7:00,200147,107624,33638,58886
28/1/17 7:15,230000,124903,52852,52242
28/1/17 7:30,286933,170108,75975,40850
28/1/17 7:45,263069,187146,39423,36501
28/1/17 8:00,254722,196783,31296,26640
28/1/17 8:15,256127,191792,24093,40242
28/1/17 8:30,229827,161231,22317,46279
28/1/17 8:45,201354,131363,16954,53037
28/1/17 9:00,212895,129034,19224,64638
28/1/17 9:15,197416,121025,13724,62668
28/1/17 9:30,180787,101508,12674,66605
28/1/17 9:45,142784,80337,11003,51442
28/1/17 10:00,107167,50483,11317,45368
28/1/17 10:15,100899,52338,12445,36116
28/1/17 10:30,108509,68089,11948,28471
28/1/17 10:45,123108,68628,14054,40426
28/1/17 11:00,130591,56152,17936,56503
28/1/17 11:15,175625,52126,61040,62461
28/1/17 11:30,228438,48672,86283,93485
28/1/17 11:45,226090,62443,28781,134866
28/1/17 12:00,96376,42360,28990,25027
28/1/17 12:15,151266,58515,63971,28781
28/1/17 12:30,133986,53121,39072,41794
28/1/17 12:45,105739,43026,13020,49692
28/1/17 13:00,125018,47353,17510,60155
28/1/17 13:15,156667,48437,44382,63848
28/1/17 13:30,162150,50376,39068,72706
28/1/17 13:45,135347,53973,18505,62867
28/1/17 14:00,152019,64308,15967,71746
28/1/17 14:15,163141,75922,16079,71140
28/1/17 14:30,192703,87919,31840,72942
28/1/17 14:45,177934,82539,24375,71020
28/1/17 15:00,166558,84109,13411,69035
28/1/17 15:15,237163,106396,33149,97617
28/1/17 15:30,400273,189101,39273,171898
28/1/17 15:45,439856,165117,57838,216902
28/1/17 16:00,330215,162758,34125,133334
28/1/17 16:15,281142,156116,34777,90248
28/1/17 16:30,223507,101221,44542,77745
28/1/17 16:45,201329,105571,26911,68846
28/1/17 17:00,241693,162667,11070,67956
28/1/17 17:15,323406,226760,17122,79522
28/1/17 17:30,301249,204590,40706,55952
28/1/17 17:45,273593,171905,47859,53826
28/1/17 18:00,282457,202865,35548,44044
28/1/17 18:15,333635,245112,55481,33040
28/1/17 18:30,302881,211848,51301,39732
28/1/17 18:45,277449,198810,44872,33768
28/1/17 19:00,277036,212793,30997,33248
28/1/17 19:15,274733,197016,14867,62852
28/1/17 19:30,258533,165028,26874,66632
28/1/17 19:45,273062,194197,33208,45657
28/1/17 20:00,276429,210483,13059,52887
28/1/17 20:15,231133,170982,9690,50462
28/1/17 20:30,188618,131808,11058,45752
28/1/17 20:45,130016,80781,13896,35336
28/1/17 21:00,103820,61201,14042,28578
28/1/17 21:15,108730,70625,10886,27219
28/1/17 21:30,156425,98666,16351,41408
28/1/17 21:45,187595,121562,13863,52169
28/1/17 22:00,159474,99731,9657,50085
28/1/17 22:15,129527,83987,9162,36381
28/1/17 22:30,101297,63354,9134,28808
28/1/17 22:45,95963,51361,9257,35345
28/1/17 23:00,121581,57950,9367,54265
28/1/17 23:15,118446,57966,9405,51075
28/1/17 23:30,107416,54918,9540,42957
28/1/17 23:45,98559,54158,9694,34708
29/1/17 0:00,107240,66912,9987,30341
29/1/17 0:15,81756,46624,9853,25278
29/1/17 0:30,87712,51178,9929,26606
29/1/17 0:45,122647,59805,9920,52924
29/1/17 1:00,149966,56019,11741,82205
29/1/17 1:15,113831,53992,12038,47797
29/1/17 1:30,118255,46240,13367,58650
29/1/17 1:45,142474,44292,10471,87711
29/1/17 2:00,115247,52757,11882,50607
29/1/17 2:15,115019,68566,11432,35021
29/1/17 2:30,119269,80997,11930,26344
29/1/17 2:45,109336,65728,11351,32256
29/1/17 3:00,97934,51429,11138,35363
29/1/17 3:15,88505,49028,10698,28781
29/1/17 3:30,84358,47645,9385,27329
29/1/17 3:45,76772,38269,9645,28856
29/1/17 4:00,90341,45350,10355,34633
29/1/17 4:15,102741,51255,10882,40603
29/1/17 4:30,102921,52906,11637,38378
29/1/17 4:45,96736,57364,11165,28207
29/1/17 5:00,104144,54356,17997,31788
29/1/17 5:15,140126,71076,30128,38923
29/1/17 5:30,242154,156342,55659,30152
29/1/17 5:45,270888,198297,30791,41802
29/1/17 6:00,225756,167654,20500,37604
29/1/17 6:15,195759,147094,17992,30673
29/1/17 6:30,179659,126685,24749,28224
29/1/17 6:45,169576,94330,48786,26458
29/1/17 7:00,281514,163268,80896,37351
29/1/17 7:15,302772,212264,53635,36874
29/1/17 7:30,302648,189623,48917,64109
29/1/17 7:45,299718,202670,24765,72284
29/1/17 8:00,287154,165229,38680,83248
29/1/17 8:15,264272,150698,35187,78387
29/1/17 8:30,228248,116472,48430,63346
29/1/17 8:45,181125,81515,38545,61066
29/1/17 9:00,168356,50706,24308,93341
29/1/17 9:15,141455,56510,33082,51864
29/1/17 9:30,127354,76223,15361,35769
29/1/17 9:45,125649,88230,9705,27713
29/1/17 10:00,120485,58628,21159,40696
29/1/17 10:15,184701,52731,66876,65091
29/1/17 10:30,146468,55467,36527,54473
29/1/17 10:45,133571,71582,15046,46942
29/1/17 11:00,145019,67246,35161,42612
29/1/17 11:15,95884,46724,16630,32529
29/1/17 11:30,110321,48923,22732,38666
29/1/17 11:45,142299,58864,19283,64152
29/1/17 12:00,273320,76963,31634,164723
29/1/17 12:15,226111,55268,19614,151227
29/1/17 12:30,181008,55551,35800,89655
29/1/17 12:45,140720,52657,34592,53468
29/1/17 13:00,98232,49448,11916,36867
29/1/17 13:15,100984,61276,10227,29479
29/1/17 13:30,166610,128511,12491,25606
29/1/17 13:45,239986,195628,13892,30467
29/1/17 14:00,225037,137797,36123,51116
29/1/17 14:15,207073,87499,43475,76096
29/1/17 14:30,173389,81134,28174,64082
29/1/17 14:45,144103,73851,18125,52127
29/1/17 15:00,213221,119972,40850,52401
