LAT,LON,DEP,MAG,EPI-DIS,HYP-DIS,CORD-N,CORD-E,PGA,datetime
43.008,13.14,10.5,1.6,7.3016,13.2695,-0.909,7.245,0.000113,29-10-2016 11:18
42.875,13.168,6.3,1.4,18.2248,19.4802,-15.729,9.205,2.8e-05,29-10-2016 11:22
42.849,13.13,8.4,2.1,19.5061,21.4739,-18.548,6.037,0.000111,29-10-2016 11:29
42.861,13.172,7.6,1.9,19.728,21.3567,-17.291,9.498,7.2e-05,29-10-2016 11:32
42.851,13.126,9.3,2.8,19.1898,21.5839,-18.319,5.715,0.00048,29-10-2016 11:34
42.947,13.151,9.0,2.6,11.1001,14.6625,-7.703,7.992,0.000747,29-10-2016 11:37
42.852,13.126,9.7,2.5,19.0846,21.6772,-18.208,5.718,0.000257,29-10-2016 11:38
42.926,13.056,11.1,2.0,9.8621,15.2867,-9.86,0.188,0.000201,29-10-2016 11:42
42.998,13.059,9.9,1.6,1.9692,10.6634,-1.87,0.617,0.000172,29-10-2016 11:45
42.941,13.04,10.9,2.0,8.2352,14.1283,-8.164,-1.079,0.000238,29-10-2016 11:45
43.017,13.109,9.7,2.9,4.7429,11.3214,0.147,4.741,0.00205,29-10-2016 11:48
42.862,13.205,7.9,2.0,21.1164,22.7555,-17.238,12.196,7.6e-05,29-10-2016 11:50
42.953,13.139,9.5,1.6,9.9299,14.1496,-7.015,7.028,9.9e-05,29-10-2016 12:02
42.994,13.054,9.6,1.7,2.3133,10.4395,-2.305,0.199,0.000221,29-10-2016 12:05
42.941,13.116,10.7,1.5,9.7581,14.9151,-8.306,5.122,7e-05,29-10-2016 12:08
42.896,13.143,9.3,2.4,15.1768,18.1094,-13.352,7.215,0.000319,29-10-2016 12:09
42.977,13.048,9.8,2.3,4.1946,11.1955,-4.181,-0.334,0.000678,29-10-2016 12:11
42.753,13.205,9.9,1.6,31.6785,33.367,-29.343,11.939,1e-05,29-10-2016 12:15
43.005,13.08,9.8,1.4,2.6056,10.702,-1.132,2.347,0.00011,29-10-2016 12:19
42.634,13.29,9.5,0.4,46.5882,47.6662,-42.702,18.628,0.0,29-10-2016 12:21
42.933,13.028,11.2,1.9,9.266,14.9876,-9.03,-2.079,0.000169,29-10-2016 12:27
42.871,13.151,9.4,1.1,17.9317,20.5218,-16.143,7.807,1.2e-05,29-10-2016 12:29
42.886,13.163,9.4,1.7,16.9725,19.6892,-14.499,8.823,5.6e-05,29-10-2016 12:36
42.923,13.156,9.0,2.0,13.3144,16.4027,-10.377,8.342,0.000172,29-10-2016 12:45
42.978,13.123,9.6,1.8,7.1543,12.4425,-4.21,5.785,0.0002,29-10-2016 12:48
42.805,13.221,10.0,2.0,27.1204,29.111,-23.596,13.37,3.9e-05,29-10-2016 12:50
43.054,13.095,9.1,1.8,5.6546,11.2106,4.282,3.693,0.000242,29-10-2016 12:51
42.816,13.107,10.6,1.8,22.5426,25.1627,-22.171,4.075,3.7e-05,29-10-2016 12:56
42.984,13.055,10.0,1.5,3.4267,11.1211,-3.417,0.255,0.000128,29-10-2016 13:00
42.87,13.037,8.3,1.3,16.114,18.3988,-16.043,-1.508,2.6e-05,29-10-2016 13:01
42.864,13.157,9.9,2.7,18.8473,21.5651,-16.931,8.28,0.000393,29-10-2016 13:02
42.898,13.171,7.3,1.2,16.2505,18.0603,-13.18,9.506,2.1e-05,29-10-2016 13:09
42.888,13.151,9.3,1.5,16.2728,19.0373,-14.255,7.848,3.8e-05,29-10-2016 13:12
42.916,13.04,10.5,1.5,11.0002,15.6131,-10.941,-1.144,6.3e-05,29-10-2016 13:15
42.852,13.129,9.4,1.8,19.1646,21.6075,-18.213,5.963,5.5e-05,29-10-2016 13:20
43.032,13.079,8.8,1.7,2.9898,9.845,1.868,2.334,0.000243,29-10-2016 13:22
42.985,13.06,9.0,2.2,3.3817,10.1593,-3.316,0.665,0.000649,29-10-2016 13:24
43.056,13.083,6.7,1.6,5.2812,8.9939,4.526,2.721,0.000225,29-10-2016 13:27
42.83,13.148,9.6,2.1,21.9952,24.2368,-20.691,7.462,8.1e-05,29-10-2016 13:32
42.931,13.106,8.6,1.5,10.3272,13.8175,-9.398,4.281,8.3e-05,29-10-2016 13:40
42.957,13.137,8.3,2.9,9.5073,13.0094,-6.567,6.875,0.001634,29-10-2016 13:46
42.853,13.176,8.1,1.2,20.6616,22.4108,-18.187,9.806,1.2e-05,29-10-2016 13:53
42.861,13.171,8.6,1.6,19.6873,21.7224,-17.289,9.416,3.4e-05,29-10-2016 13:53
42.975,13.135,9.0,1.2,8.1534,12.5799,-4.565,6.756,5e-05,29-10-2016 13:55
42.854,13.125,8.9,2.7,18.8479,21.0978,-17.984,5.641,0.000414,29-10-2016 13:56
42.96,13.157,9.6,1.4,10.5732,14.6773,-6.27,8.513,5.7e-05,29-10-2016 14:08
43.049,13.091,9.3,1.5,5.0197,11.0821,3.734,3.355,0.000129,29-10-2016 14:11
43.024,13.115,9.9,2.5,5.326,11.7557,0.914,5.247,0.000922,29-10-2016 14:13
42.908,13.056,9.7,2.1,11.8601,15.6952,-11.859,0.142,0.000235,29-10-2016 14:21
42.993,13.057,10.2,2.1,2.4613,11.0574,-2.421,0.441,0.000464,29-10-2016 14:22
43.016,13.135,8.4,1.8,6.857,11.2986,-0.011,6.857,0.000239,29-10-2016 14:24
42.814,13.139,11.1,1.3,23.4261,26.1764,-22.452,6.687,1e-05,29-10-2016 14:28
43.02,13.1,9.3,3.1,4.0454,10.6761,0.497,4.015,0.003164,29-10-2016 14:28
43.046,13.092,5.5,1.4,4.8279,7.7637,3.399,3.429,0.000178,29-10-2016 14:31
42.967,13.13,15.6,1.5,8.3478,18.2065,-5.444,6.328,4.3e-05,29-10-2016 14:33
43.025,13.123,6.4,1.2,5.9872,9.1961,1.01,5.901,9e-05,29-10-2016 14:38
42.842,13.128,8.7,1.9,20.1901,22.2207,-19.322,5.856,6.5e-05,29-10-2016 14:42
42.788,13.174,10.0,1.9,27.1148,29.1059,-25.401,9.486,3.1e-05,29-10-2016 14:43
42.718,13.244,11.1,1.4,36.5398,38.3612,-33.297,15.05,4e-06,29-10-2016 14:49
42.98,13.059,10.3,1.9,3.9109,11.5615,-3.869,0.571,0.000284,29-10-2016 14:52
42.942,13.104,15.4,1.6,9.164,18.4211,-8.173,4.145,5.3e-05,29-10-2016 14:54
42.922,13.041,11.0,1.8,10.3293,15.5174,-10.276,-1.047,0.000126,29-10-2016 14:56
42.989,13.142,9.2,1.6,7.9575,12.6083,-3.022,7.361,0.000126,29-10-2016 14:59
43.048,13.101,9.3,1.9,5.5094,11.3123,3.605,4.167,0.000295,29-10-2016 15:02
42.835,13.099,10.1,2.5,20.3443,22.9773,-20.046,3.469,0.000223,29-10-2016 15:05
42.854,13.13,9.3,2.2,18.9828,21.4001,-17.993,6.049,0.00014,29-10-2016 15:10
42.876,13.059,10.5,2.2,15.4217,18.9893,-15.419,0.304,0.000188,29-10-2016 15:13
42.887,13.08,10.1,1.5,14.3829,17.9145,-14.236,2.048,4.5e-05,29-10-2016 15:15
42.876,13.195,9.7,3.3,19.3822,21.9397,-15.666,11.413,0.001206,29-10-2016 15:16
42.997,13.042,10.2,1.6,2.0958,10.9818,-1.949,-0.771,0.000163,29-10-2016 15:18
42.928,13.148,11.6,1.6,12.4698,17.4312,-9.808,7.701,6.1e-05,29-10-2016 15:21
42.972,13.136,9.3,1.9,8.4057,12.9719,-4.9,6.83,0.000228,29-10-2016 15:22
43.01,13.124,9.2,1.6,5.9819,11.4644,-0.658,5.946,0.000151,29-10-2016 15:24
42.884,13.136,8.9,1.5,16.094,18.6785,-14.672,6.613,4e-05,29-10-2016 15:25
42.869,13.04,10.3,2.2,16.2096,19.5224,-16.16,-1.266,0.000175,29-10-2016 15:27
42.873,13.175,5.6,2.4,18.7172,19.7111,-15.964,9.772,0.000262,29-10-2016 15:31
42.836,13.102,10.3,2.1,20.2843,23.018,-19.941,3.717,9.3e-05,29-10-2016 15:36
42.994,13.056,11.7,1.4,2.3368,12.5004,-2.309,0.362,8.1e-05,29-10-2016 16:02
42.855,13.129,5.6,1.5,18.8506,19.8378,-17.88,5.97,3.4e-05,29-10-2016 16:06
42.892,13.168,7.4,1.4,16.6455,18.4595,-13.841,9.246,3.3e-05,29-10-2016 16:09
43.013,13.057,7.4,1.9,0.5319,7.9977,-0.2,0.493,0.000493,29-10-2016 16:14
42.979,13.067,10.0,2.4,4.1774,11.3748,-3.995,1.221,0.000803,29-10-2016 16:21
42.811,13.095,10.9,4.1,22.9125,25.6276,-22.704,3.082,0.003488,29-10-2016 16:24
42.823,13.085,10.9,2.6,21.476,24.3518,-21.353,2.294,0.000238,29-10-2016 16:26
42.858,13.166,8.9,1.9,19.78,21.9344,-17.614,9.001,6.7e-05,29-10-2016 16:30
42.819,13.096,10.8,2.3,22.0488,24.8123,-21.818,3.183,0.000119,29-10-2016 16:34
42.861,13.176,9.0,1.9,19.8936,22.0801,-17.298,9.825,6.6e-05,29-10-2016 16:37
43.013,13.13,9.0,1.6,6.4508,11.5494,-0.335,6.442,0.000149,29-10-2016 16:42
42.813,13.093,13.8,2.3,22.6678,26.8442,-22.479,2.923,9.7e-05,29-10-2016 16:49
43.051,13.068,9.8,1.8,4.2664,11.2226,3.999,1.486,0.000242,29-10-2016 16:51
42.811,13.092,14.8,1.6,22.8753,27.5649,-22.699,2.836,1.7e-05,29-10-2016 16:52
42.881,13.149,9.6,1.5,16.872,19.7053,-15.029,7.668,3.5e-05,29-10-2016 16:54
42.797,13.111,9.6,1.2,24.6758,26.6933,-24.288,4.355,7e-06,29-10-2016 16:58
42.807,13.103,10.8,1.9,23.461,26.0753,-23.163,3.726,4.2e-05,29-10-2016 16:59
42.934,13.173,8.2,1.6,13.3999,16.0201,-9.186,9.756,7.4e-05,29-10-2016 17:01
42.731,13.193,11.0,2.2,33.5844,35.5248,-31.765,10.904,3.5e-05,29-10-2016 17:01
42.852,13.054,10.7,1.5,18.0753,21.3062,-18.075,-0.166,2.8e-05,29-10-2016 17:02
42.966,13.119,8.8,1.9,7.7529,12.1693,-5.535,5.429,0.000258,29-10-2016 17:04
42.873,13.061,11.1,1.8,15.7623,19.6182,-15.756,0.46,7.1e-05,29-10-2016 17:10
42.962,13.076,8.8,3.2,6.2018,11.2448,-5.9,1.911,0.003477,29-10-2016 17:14
42.828,13.089,11.5,1.3,20.9714,24.2017,-20.805,2.634,1.2e-05,29-10-2016 17:21
42.92,13.067,13.2,1.9,10.6015,17.3862,-10.547,1.07,0.00012,29-10-2016 17:25
42.87,13.164,10.2,1.7,18.5355,21.4423,-16.277,8.866,4.5e-05,29-10-2016 17:30
43.085,13.101,21.7,2.4,8.8117,23.9592,7.714,4.26,0.000162,29-10-2016 17:32
42.824,13.091,9.9,1.7,21.4352,23.86,-21.253,2.787,3.3e-05,29-10-2016 17:34
42.79,13.245,20.5,0.9,29.5677,36.3128,-25.303,15.298,1e-06,29-10-2016 17:36
42.823,13.079,11.1,1.9,21.4181,24.3958,-21.342,1.804,5e-05,29-10-2016 17:38
42.892,13.127,9.7,2.6,14.9779,18.1663,-13.768,5.898,0.000477,29-10-2016 17:42
43.021,13.083,9.7,1.9,2.7086,10.6308,0.639,2.632,0.000328,29-10-2016 17:48
42.828,13.095,11.0,1.9,21.0496,24.0246,-20.816,3.124,5.2e-05,29-10-2016 17:49
43.007,13.143,8.5,1.9,7.5567,11.8132,-1.025,7.487,0.000273,29-10-2016 17:52
42.88,13.06,11.1,1.7,14.9816,18.9966,-14.976,0.396,6.1e-05,29-10-2016 17:56
42.846,12.943,6.8,1.2,20.707,21.9828,-18.525,-9.252,1.2e-05,29-10-2016 18:10
42.959,13.142,9.0,1.7,9.6686,13.611,-6.354,7.287,0.000134,29-10-2016 18:14
42.815,13.101,12.2,2.0,22.5574,25.9262,-22.271,3.582,5.4e-05,29-10-2016 18:14
43.04,13.066,9.5,1.6,3.0681,10.5366,2.781,1.295,0.000175,29-10-2016 18:15
42.92,13.12,9.4,1.8,11.9349,15.5577,-10.645,5.396,0.000125,29-10-2016 18:20
42.823,13.086,11.2,2.0,21.4868,24.5041,-21.355,2.376,6.3e-05,29-10-2016 18:25
42.852,13.092,7.5,1.6,18.3821,20.0796,-18.146,2.939,4.2e-05,29-10-2016 18:25
42.868,13.079,8.9,1.5,16.4567,18.9919,-16.345,1.918,3.9e-05,29-10-2016 18:27
42.854,13.091,9.9,1.6,18.1488,20.9574,-17.922,2.863,3.8e-05,29-10-2016 18:28
42.872,13.204,8.8,2.3,20.1837,22.2568,-16.126,12.138,0.000157,29-10-2016 18:32
42.81,13.103,11.2,1.6,23.1333,25.96,-22.83,3.733,2.1e-05,29-10-2016 18:39
42.84,13.097,10.5,1.7,19.7679,22.6613,-19.487,3.318,3.9e-05,29-10-2016 18:40
42.873,13.162,9.0,1.5,18.1651,20.5365,-15.941,8.71,3.1e-05,29-10-2016 18:43
42.821,13.092,13.9,1.4,21.7771,26.1517,-21.588,2.862,1.2e-05,29-10-2016 18:44
42.983,13.063,9.3,1.9,3.657,10.5351,-3.543,0.905,0.000333,29-10-2016 18:52
42.866,13.055,11.2,1.8,16.5217,20.2913,-16.522,-0.048,6.5e-05,29-10-2016 19:01
43.029,13.098,9.2,1.5,4.1547,10.6259,1.5,3.874,0.000139,29-10-2016 19:02
42.861,13.246,10.2,1.8,23.3464,25.715,-17.42,15.544,3.4e-05,29-10-2016 19:08
43.064,13.084,8.8,1.6,6.1047,11.1916,5.413,2.823,0.000158,29-10-2016 19:20
42.958,13.151,8.9,1.9,10.3109,14.0066,-6.481,8.019,0.000195,29-10-2016 19:21
42.868,13.168,7.8,1.6,18.8916,20.6668,-16.507,9.188,3.9e-05,29-10-2016 19:27
42.811,13.107,11.4,1.5,23.0867,26.0099,-22.726,4.063,1.6e-05,29-10-2016 19:28
43.059,13.098,7.9,1.3,6.2409,10.5289,4.832,3.95,9e-05,29-10-2016 19:29
42.808,13.091,9.8,0.9,23.1933,25.4101,-23.03,2.747,4e-06,29-10-2016 19:29
43.052,13.101,9.3,1.5,5.817,11.4653,4.049,4.177,0.000121,29-10-2016 19:33
42.862,13.166,9.8,1.6,19.39,21.9936,-17.169,9.01,3.3e-05,29-10-2016 19:36
42.815,13.11,10.4,1.5,22.7022,25.218,-22.288,4.318,1.8e-05,29-10-2016 19:37
42.813,13.136,10.1,1.2,23.4582,25.7749,-22.557,6.439,8e-06,29-10-2016 19:41
42.878,13.208,9.5,1.5,19.8732,22.2834,-15.466,12.479,2.5e-05,29-10-2016 19:43
43.019,13.083,9.9,1.6,2.6599,10.8123,0.417,2.627,0.000168,29-10-2016 19:48
42.828,13.081,11.9,1.7,20.8845,24.3293,-20.79,1.98,3.2e-05,29-10-2016 19:49
42.931,13.148,8.9,1.8,12.2141,15.4614,-9.474,7.708,0.000127,29-10-2016 19:54
42.821,13.098,13.8,1.7,21.8579,26.1639,-21.599,3.352,2.6e-05,29-10-2016 19:57
42.956,13.149,9.4,1.9,10.3213,14.3572,-6.7,7.851,0.000185,29-10-2016 20:00
42.888,13.165,7.4,1.8,16.8752,18.6669,-14.28,8.992,8.1e-05,29-10-2016 20:01
42.901,13.198,6.1,1.1,17.4233,18.6599,-12.895,11.717,1.5e-05,29-10-2016 20:02
42.864,13.165,9.8,1.7,19.1561,21.7876,-16.945,8.933,4.3e-05,29-10-2016 20:06
42.874,13.043,10.2,1.3,15.643,18.9977,-15.611,-1.008,2.4e-05,29-10-2016 20:08
43.015,13.088,5.6,2.0,3.0245,6.8804,-0.036,3.024,0.000711,29-10-2016 20:09
42.819,13.104,10.6,1.1,22.1672,24.8269,-21.832,3.838,7e-06,29-10-2016 20:15
42.818,13.091,11.1,1.7,22.0941,24.9915,-21.92,2.772,2.9e-05,29-10-2016 20:16
42.844,13.161,10.0,1.9,20.9839,23.5003,-19.159,8.558,5.6e-05,29-10-2016 20:21
42.875,13.163,9.8,1.4,18.0142,20.7907,-15.72,8.797,2.4e-05,29-10-2016 20:24
42.824,13.09,10.6,1.5,21.4229,24.1647,-21.251,2.706,2e-05,29-10-2016 20:26
42.819,13.156,10.9,1.3,23.3712,26.0385,-21.927,8.089,1e-05,29-10-2016 20:33
43.051,13.107,9.6,1.7,6.096,11.8657,3.927,4.663,0.000176,29-10-2016 20:37
42.993,13.063,10.3,1.8,2.6046,11.1874,-2.433,0.931,0.000243,29-10-2016 20:42
42.839,13.156,9.7,1.9,21.3198,23.6688,-19.706,8.137,5.5e-05,29-10-2016 20:45
43.045,13.071,10.0,1.6,3.7434,11.2227,3.327,1.715,0.000157,29-10-2016 20:46
42.969,13.121,9.2,2.4,7.6452,12.4136,-5.205,5.599,0.000691,29-10-2016 20:49
42.878,13.09,8.1,1.8,15.5169,17.7797,-15.254,2.842,9.1e-05,29-10-2016 20:51
43.071,13.079,9.0,2.4,6.6601,11.6676,6.2,2.433,0.00077,29-10-2016 20:57
43.039,13.109,8.1,1.7,5.4506,10.2495,2.59,4.796,0.000228,29-10-2016 21:00
42.953,13.083,9.8,1.8,7.337,12.7112,-6.912,2.46,0.000192,29-10-2016 21:06
42.799,13.11,10.3,1.9,24.4419,26.7541,-24.065,4.278,3.9e-05,29-10-2016 21:07
43.056,13.11,8.8,1.8,6.6515,11.499,4.477,4.92,0.000232,29-10-2016 21:13
42.923,13.15,11.6,1.7,13.0046,17.8177,-10.366,7.852,7.2e-05,29-10-2016 21:13
42.8,13.112,10.2,1.9,24.3659,26.6441,-23.957,4.444,3.9e-05,29-10-2016 21:25
42.964,13.123,8.9,1.9,8.142,12.4965,-5.764,5.75,0.000246,29-10-2016 21:25
42.868,13.148,8.4,2.1,18.1207,20.2237,-16.471,7.554,0.000129,29-10-2016 21:29
42.876,13.172,7.9,2.3,18.3044,20.1733,-15.625,9.534,0.000201,29-10-2016 21:31
42.856,13.16,8.9,2.8,19.7503,21.9077,-17.825,8.506,0.000464,29-10-2016 21:34
42.908,13.161,8.1,2.1,14.8719,17.2197,-12.052,8.713,0.000191,29-10-2016 21:35
42.859,13.152,8.2,2.0,19.1633,21.0789,-17.478,7.859,9.3e-05,29-10-2016 21:36
42.814,13.093,10.1,2.1,22.558,24.9585,-22.367,2.926,7.5e-05,29-10-2016 21:38
42.946,13.136,9.0,2.0,10.3158,14.0781,-7.787,6.766,0.000239,29-10-2016 21:41
42.848,13.158,8.4,2.0,20.4775,22.3599,-18.71,8.323,8e-05,29-10-2016 21:42
42.822,13.089,10.5,2.1,21.6307,24.3034,-21.472,2.619,8e-05,29-10-2016 21:48
42.967,13.116,9.6,1.5,7.5007,12.6449,-5.418,5.187,0.0001,29-10-2016 21:50
42.899,13.15,8.8,1.7,15.1844,17.848,-13.032,7.793,7.2e-05,29-10-2016 21:56
42.812,13.094,10.7,2.8,22.79,25.4288,-22.591,3.002,0.000324,29-10-2016 22:03
42.843,13.156,7.6,2.0,20.9137,22.4565,-19.262,8.147,7.9e-05,29-10-2016 22:04
42.826,13.101,9.9,3.2,21.3569,23.7896,-21.05,3.61,0.000836,29-10-2016 22:08
43.024,13.095,7.4,2.2,3.7402,8.813,0.95,3.617,0.000794,29-10-2016 22:11
42.89,13.165,7.6,2.2,16.6903,18.587,-14.058,8.996,0.000197,29-10-2016 22:14
42.993,13.121,7.8,1.8,6.2029,10.4259,-2.54,5.659,0.000274,29-10-2016 22:19
42.989,13.144,9.0,1.7,8.1099,12.5518,-3.026,7.524,0.000158,29-10-2016 22:19
42.881,13.054,10.5,1.7,14.8542,18.5315,-14.854,-0.091,6.5e-05,29-10-2016 22:20
42.822,13.089,12.9,1.6,21.6307,25.4872,-21.472,2.619,2.2e-05,29-10-2016 22:31
42.927,13.02,10.6,1.9,10.0631,15.0419,-9.681,-2.748,0.000168,29-10-2016 22:36
42.991,13.123,9.8,1.8,6.4411,12.2161,-2.766,5.817,0.000207,29-10-2016 22:41
43.05,13.096,9.1,1.9,5.3745,11.0719,3.836,3.764,0.000306,29-10-2016 22:42
42.816,13.101,9.5,2.2,22.4482,24.6075,-22.16,3.585,9.8e-05,29-10-2016 22:44
42.817,13.089,11.1,1.6,22.1805,25.0679,-22.027,2.606,2.3e-05,29-10-2016 22:48
43.027,13.082,8.9,1.7,2.8797,9.9077,1.308,2.566,0.000241,29-10-2016 22:53
42.866,13.221,8.3,1.5,21.577,23.3328,-16.822,13.513,2.2e-05,29-10-2016 23:00
43.065,13.067,8.6,3.3,5.7396,10.8266,5.556,1.441,0.004332,29-10-2016 23:01
43.068,13.075,7.3,2.9,6.2381,10.0503,5.874,2.1,0.002437,29-10-2016 23:03
42.861,13.151,8.4,2.2,18.9276,20.9498,-17.254,7.782,0.000147,29-10-2016 23:05
43.012,13.112,9.0,2.2,4.9898,10.8016,-0.414,4.973,0.00059,29-10-2016 23:05
42.981,13.144,9.3,2.0,8.4641,13.0098,-3.915,7.505,0.000281,29-10-2016 23:06
43.067,13.073,9.1,1.9,6.0825,11.4324,5.767,1.934,0.000289,29-10-2016 23:15
43.014,13.11,8.1,1.9,4.8183,9.9277,-0.188,4.815,0.000366,29-10-2016 23:21
43.015,13.015,13.0,1.4,2.9267,13.8918,0.102,-2.925,6.5e-05,29-10-2016 23:27
42.813,13.093,10.4,1.6,22.6678,25.1871,-22.479,2.923,2.3e-05,29-10-2016 23:31
42.939,13.159,8.5,1.6,12.1843,15.1955,-8.606,8.625,8.4e-05,29-10-2016 23:34
42.845,13.123,9.9,1.7,19.7483,22.3568,-18.98,5.455,4e-05,29-10-2016 23:41
42.603,12.866,10.2,1.3,48.1698,49.3613,-45.354,-16.226,1e-06,29-10-2016 23:44
42.521,13.467,13.7,1.0,64.5505,66.1111,-55.529,32.914,0.0,29-10-2016 23:48
43.038,13.126,5.4,1.4,6.6455,8.94,2.448,6.178,0.000147,29-10-2016 23:49
43.007,13.078,9.0,1.8,2.3691,9.8686,-0.906,2.189,0.0003,29-10-2016 23:50
42.815,13.091,10.5,2.0,22.4238,25.0118,-22.253,2.765,5.9e-05,29-10-2016 23:52
42.812,13.115,12.2,1.4,23.1169,26.4144,-22.63,4.719,1.2e-05,29-10-2016 23:57
43.068,13.074,8.9,2.4,6.2129,11.3345,5.876,2.018,0.000808,30-10-2016 00:01
42.894,13.16,9.4,1.9,16.094,18.9372,-13.605,8.598,9.8e-05,30-10-2016 00:04
42.82,13.092,10.0,1.4,21.8868,24.3099,-21.699,2.859,1.5e-05,30-10-2016 00:07
42.825,13.08,12.2,1.3,21.2062,24.7595,-21.122,1.891,1.1e-05,30-10-2016 00:10
42.87,13.147,9.5,1.9,17.8851,20.5301,-16.247,7.478,8e-05,30-10-2016 00:11
42.87,13.051,10.0,1.9,16.074,19.2435,-16.07,-0.364,9.4e-05,30-10-2016 00:12
43.063,13.079,8.5,1.6,5.8336,10.7925,5.311,2.413,0.000168,30-10-2016 00:13
42.833,13.052,11.0,1.5,20.1843,23.2702,-20.181,-0.378,2.2e-05,30-10-2016 00:14
43.064,13.079,7.3,1.8,5.936,9.8656,5.422,2.415,0.0003,30-10-2016 00:20
43.064,13.074,8.1,1.8,5.791,10.4345,5.432,2.008,0.000274,30-10-2016 00:21
42.896,13.044,10.7,1.8,13.1979,17.3615,-13.169,-0.869,9.7e-05,30-10-2016 00:23
43.018,13.103,8.0,1.5,4.2627,9.5806,0.269,4.254,0.000165,30-10-2016 00:24
42.855,13.164,9.4,1.7,19.9981,22.3501,-17.943,8.83,4e-05,30-10-2016 00:25
43.019,13.111,9.0,1.6,4.9222,10.7706,0.366,4.909,0.000169,30-10-2016 00:28
42.873,13.239,8.7,1.5,21.9864,23.8646,-16.075,15.0,2.1e-05,30-10-2016 00:30
42.812,13.091,10.0,1.7,22.7535,25.093,-22.586,2.757,2.9e-05,30-10-2016 00:32
43.064,13.086,8.9,2.3,6.1784,11.3156,5.409,2.985,0.000666,30-10-2016 00:40
43.06,13.075,7.0,2.4,5.4018,9.3079,4.986,2.079,0.001086,30-10-2016 00:40
42.816,13.089,10.9,1.6,22.2905,25.073,-22.138,2.604,2.3e-05,30-10-2016 00:42
43.017,13.121,9.2,1.8,5.7199,11.3299,0.125,5.719,0.000238,30-10-2016 00:52
42.873,13.176,7.9,1.6,18.7615,20.5889,-15.966,9.854,3.9e-05,30-10-2016 00:52
42.941,13.03,11.3,2.1,8.3627,14.5282,-8.145,-1.895,0.000277,30-10-2016 01:03
42.888,13.161,8.2,2.4,16.6973,18.865,-14.273,8.665,0.000291,30-10-2016 01:04
42.866,13.115,8.8,1.5,17.3268,19.7029,-16.633,4.854,3.5e-05,30-10-2016 01:07
42.954,13.154,8.5,1.8,10.7781,14.0931,-6.931,8.254,0.000155,30-10-2016 01:10
42.873,13.177,7.7,1.6,18.806,20.5481,-15.967,9.935,4e-05,30-10-2016 01:16
42.919,13.032,11.0,1.7,10.7422,15.7953,-10.592,-1.789,9.6e-05,30-10-2016 01:26
42.725,13.177,9.0,1.6,33.7895,35.1213,-32.403,9.58,8e-06,30-10-2016 01:31
42.526,13.468,14.0,1.3,64.1221,65.7588,-54.975,33.006,0.0,30-10-2016 01:32
42.825,13.087,12.3,1.3,21.2778,24.8724,-21.135,2.463,1.1e-05,30-10-2016 01:35
42.52,13.466,14.3,1.6,64.6019,66.2935,-55.638,32.83,1e-06,30-10-2016 01:40
43.063,13.086,8.8,1.8,6.0802,11.1782,5.298,2.983,0.000244,30-10-2016 01:42
42.816,13.094,10.1,1.5,22.3511,24.7717,-22.147,3.012,1.8e-05,30-10-2016 01:44
42.911,13.156,8.2,1.5,14.3604,16.8318,-11.71,8.313,5.2e-05,30-10-2016 01:44
42.819,13.088,11.0,1.8,21.9492,24.8166,-21.803,2.529,3.8e-05,30-10-2016 01:47
43.053,13.094,8.6,1.5,5.5171,10.7103,4.173,3.609,0.000137,30-10-2016 01:48
42.888,13.077,9.4,1.3,14.2347,17.3847,-14.12,1.805,3e-05,30-10-2016 01:56
43.058,13.068,8.2,1.5,5.0078,10.1078,4.777,1.504,0.000151,30-10-2016 01:58
42.775,13.106,10.3,1.6,27.0043,29.1137,-26.722,3.891,1.5e-05,30-10-2016 02:03
42.895,13.157,7.8,1.6,15.8667,17.9437,-13.489,8.355,5.6e-05,30-10-2016 02:05
42.876,13.053,11.6,1.7,15.4085,19.6411,-15.407,-0.186,5.6e-05,30-10-2016 02:07
42.864,13.153,8.7,1.7,18.6996,20.8757,-16.924,7.953,4.8e-05,30-10-2016 02:08
43.017,13.077,9.9,2.3,2.1429,10.6968,0.206,2.133,0.00073,30-10-2016 02:12
42.976,13.126,11.1,1.4,7.4822,13.871,-4.437,6.024,6.5e-05,30-10-2016 02:15
42.516,13.472,13.9,1.1,65.2388,66.8265,-56.091,33.315,0.0,30-10-2016 02:15
42.998,13.082,10.1,1.3,3.1417,11.1325,-1.913,2.492,8.1e-05,30-10-2016 02:17
42.864,13.058,10.0,1.8,16.7505,19.812,-16.749,0.192,6.9e-05,30-10-2016 02:22
43.07,13.08,9.1,1.7,6.5848,11.7073,6.087,2.512,0.000181,30-10-2016 02:23
43.031,13.064,10.6,1.4,2.1021,11.3759,1.786,1.109,9.8e-05,30-10-2016 02:25
43.007,13.079,9.0,2.0,2.4453,9.8872,-0.908,2.27,0.000453,30-10-2016 02:27
42.861,13.06,10.0,2.2,17.0899,20.0998,-17.086,0.348,0.000163,30-10-2016 02:29
42.85,13.168,8.6,1.1,20.6417,22.591,-18.506,9.145,9e-06,30-10-2016 02:32
42.988,13.067,9.7,2.2,3.2435,10.7796,-2.996,1.244,0.000592,30-10-2016 02:34
42.739,13.203,10.3,1.4,33.0501,34.7949,-30.894,11.742,5e-06,30-10-2016 02:39
43.035,13.108,9.1,2.1,5.1714,10.9748,2.148,4.704,0.00047,30-10-2016 02:44
